context_id	query	route	pair_id	in_baseline	baseline_rank	in_v1	v1_rank	rank_delta
D14	great	direct-english	esp1_458b077c29893ab08f908dce97952a3f	true	1221	true	657	-564
D14	great	direct-english	esp1_458e3b9de94f80ac2617f4be012513b2	true	100	true	486	386
D14	great	direct-english	esp1_46935d6832617c622c76a5c38981c7a2	true	150	true	132	-18
D14	great	direct-english	esp1_46a9a8aeff7d55a578886fb7ff802203	true	335	true	640	305
D14	great	direct-english	esp1_46bf61078437d99f76f71d24754f1eea	true	396	false	""	""
D14	great	direct-english	esp1_46d69edc6f68d4961bc9483be2273dc7	true	780	true	511	-269
D14	great	direct-english	esp1_46e77edd5e61c81a0611bfe9ba0c033d	true	1167	false	""	""
D14	great	direct-english	esp1_4715e10cf4659efc185e79344d2c7ba4	true	840	true	196	-644
D14	great	direct-english	esp1_47f31b662b2f99a593b94c491d771726	true	252	false	""	""
D14	great	direct-english	esp1_4824e9cd850ae6268bff181128d916eb	true	72	true	297	225
D14	great	direct-english	esp1_4836c1867189a2e779438d8e18d7f68d	true	245	true	354	109
D14	great	direct-english	esp1_488c599b641e1abb34feb0a211ee7e72	true	365	true	811	446
D14	great	direct-english	esp1_48ee2f0445505b8dc6b06fb197baf279	true	1207	false	""	""
D14	great	direct-english	esp1_48fcafc442462f2586e6a013ca271c75	true	622	true	429	-193
D14	great	direct-english	esp1_4918123f82395f0b91b1f98e20849d16	true	789	true	421	-368
D14	great	direct-english	esp1_49466a53d2f46d0a262a11591343e288	true	884	false	""	""
D14	great	direct-english	esp1_494fdb3ae756ecee9054622df05e7a4b	true	870	true	819	-51
D14	great	direct-english	esp1_4954813c1dfe84991f68de70ffb9fd2e	true	836	true	94	-742
D14	great	direct-english	esp1_4973cb33553072e4963d46b72693b9ba	true	1333	true	375	-958
D14	great	direct-english	esp1_49ee2c6008ada2fc8dbcd181ae08a830	true	1360	true	1031	-329
D14	great	direct-english	esp1_4a0631685bfa5abaa81164bc087c460e	true	936	true	32	-904
D14	great	direct-english	esp1_4a39123ec3c0267eda709b75760af70d	true	929	false	""	""
D14	great	direct-english	esp1_4a901ae1c367a2adf1cfa8a9110d70b3	true	1215	true	860	-355
D14	great	direct-english	esp1_4aac69e852c73886fcc31443e5a08d19	true	87	true	224	137
D14	great	direct-english	esp1_4b061bda36776df8a8eb6cf6c32dedec	true	449	true	479	30
D14	great	direct-english	esp1_4b1a74d320b0785de91b314a11c5cb14	true	652	true	557	-95
D14	great	direct-english	esp1_4b321727dd123c808840d0c1caa0bfec	true	1112	true	339	-773
D14	great	direct-english	esp1_4b36224e55f9aedd053fa002af520ebe	true	827	true	417	-410
D14	great	direct-english	esp1_4bb0e030c7fc8fb5cbfa54ffeff5c122	true	1299	true	1137	-162
D14	great	direct-english	esp1_4bde9986aa21e0aa4216045b09d8cd94	true	1222	true	916	-306
D14	great	direct-english	esp1_4bf5e26802b0c28d36b6f1ad5cbe1065	true	740	true	558	-182
D14	great	direct-english	esp1_4c72d486ece57ac28857e01eb19c0266	true	378	false	""	""
D14	great	direct-english	esp1_4c9e29ac98e2b1d647b42afcbc94e9ee	true	913	true	693	-220
D14	great	direct-english	esp1_4cb8b1a7822c191322f5b1f3fb341c30	true	998	true	97	-901
D14	great	direct-english	esp1_4ce4310fca59f3f3b2ce57300770bfca	true	201	true	924	723
D14	great	direct-english	esp1_4d9d4f9b2c69c53a4a734266816e82c3	true	610	true	576	-34
D14	great	direct-english	esp1_4da41ee7cbe6f672c3b81330fdf38ac7	true	1282	false	""	""
D14	great	direct-english	esp1_4dde77dfbd4b762368ccf528aacafce2	true	948	true	256	-692
D14	great	direct-english	esp1_4e191cd9f378769030e04d64c6fb6104	true	366	true	16	-350
D14	great	direct-english	esp1_4e261241fc724e919066c8fa369d9d6c	true	530	true	270	-260
D14	great	direct-english	esp1_4e71a6b0e2cde394b387abbe9b23dece	true	977	true	1016	39
D14	great	direct-english	esp1_4e989a3a7680dfa05beb080a361aba4a	true	1191	true	999	-192
D14	great	direct-english	esp1_4eaddfef5dab92de9b68e50ad6068f88	true	791	true	624	-167
D14	great	direct-english	esp1_4f043889edf61c162f4f1e2474a4e0b8	true	630	true	313	-317
D14	great	direct-english	esp1_4f0fe1d75a69e80f9e39726ee81b4a36	true	690	true	334	-356
D14	great	direct-english	esp1_4f349b6a183f73d80b400c2fd1d97e1b	true	244	true	185	-59
D14	great	direct-english	esp1_4f75f7a4f5dd776a4cea2948f389d4fc	true	896	false	""	""
D14	great	direct-english	esp1_4f78210dd3dd429666bc470b4f19c8f4	true	424	false	""	""
D14	great	direct-english	esp1_4f8702e28bb64c22b4dca9b2fc63a30a	true	600	true	755	155
D14	great	direct-english	esp1_4f9dca29cffd705d92ccb0e60f53c451	true	745	true	810	65
D14	great	direct-english	esp1_4ffa1109724c4de39f23640c89b8b9fe	true	299	true	1054	755
D14	great	direct-english	esp1_5033801f5f4151bba386ed32c4e85b63	true	1090	true	1085	-5
D14	great	direct-english	esp1_504f2710b622c35e607438f2e33aa2cf	true	1144	true	830	-314
D14	great	direct-english	esp1_506edfa84494c54551a2677b8de1b732	true	267	true	683	416
D14	great	direct-english	esp1_50935c0d363d1de7e928f5317aa77702	true	584	true	931	347
D14	great	direct-english	esp1_509a8afa9a72558c461a28ac51eec28e	true	374	true	386	12
D14	great	direct-english	esp1_50f9e05914e131d31b663cc80a28796a	true	257	true	222	-35
D14	great	direct-english	esp1_510491693666c1a9cbf43aaf36a9b041	true	1353	true	1171	-182
D14	great	direct-english	esp1_51102a9a4de34c6ea8cfaebb30902833	true	1270	true	603	-667
D14	great	direct-english	esp1_51167904721ff2b3b1133094a702f742	true	296	true	133	-163
D14	great	direct-english	esp1_511fe15bb4308ad455fbf834876cf1e7	true	493	true	118	-375
D14	great	direct-english	esp1_516b192741814c61afb8a040ce62e7cb	true	1020	true	627	-393
D14	great	direct-english	esp1_51ba483be0bd94f7e1904b4ab7102989	true	1225	false	""	""
D14	great	direct-english	esp1_520db5f244b6c37dd03205fc74d742cb	true	863	false	""	""
D14	great	direct-english	esp1_5231fa32be29de3d1e5a6d0e05b983b5	true	676	true	545	-131
D14	great	direct-english	esp1_528f90e724663767e178d1105250bbc9	true	382	true	138	-244
D14	great	direct-english	esp1_5297a47d5cef67e0b306e5b9959eff55	true	1001	true	824	-177
D14	great	direct-english	esp1_52db46c7720c3745de12dfb12cec3a3d	true	823	false	""	""
D14	great	direct-english	esp1_52dcf7def81eb7204bc1648382d3ad96	true	698	false	""	""
D14	great	direct-english	esp1_5329675807ecf331ed8f14e9721d24f4	true	1212	true	971	-241
D14	great	direct-english	esp1_533d1e30823e61e22a1cb028874ebb1f	true	621	true	326	-295
D14	great	direct-english	esp1_5345d0e825cce1a0566db47459e68230	true	1103	true	208	-895
D14	great	direct-english	esp1_5347cec9854b368446fdaede1fa6c7f9	true	1123	false	""	""
D14	great	direct-english	esp1_535465f45987d67d001ddc0878505b3c	true	911	true	957	46
D14	great	direct-english	esp1_54516f944cb9cbf908baf11769e96b94	true	1232	false	""	""
D14	great	direct-english	esp1_54559bd8d205edfe8f3c77be6c10f9bf	true	529	false	""	""
D14	great	direct-english	esp1_54628a944b08eb897b1acfed81b348d8	true	131	true	209	78
D14	great	direct-english	esp1_5471f2bd96dea1ab981fa168e7029789	true	476	true	104	-372
D14	great	direct-english	esp1_54c5ad395ec6f04f6049f1601a2042b9	true	1072	true	565	-507
D14	great	direct-english	esp1_5501325d6f4fa1d5551a64d76f761aa5	true	961	true	796	-165
D14	great	direct-english	esp1_5508134ad8e33d198734f139d6645515	true	1045	true	777	-268
D14	great	direct-english	esp1_552fd2e44f9cfd2d7b10c40213358243	true	358	true	248	-110
D14	great	direct-english	esp1_5534dd031f8f061db631724c07139364	true	1175	true	854	-321
D14	great	direct-english	esp1_554a6c75115c200399f23b0ec21f03e3	true	387	true	872	485
D14	great	direct-english	esp1_555ba24d94a6ee2dae8778e27cc298bb	true	1049	true	114	-935
D14	great	direct-english	esp1_55894f26e54b67dba44bd2e6297694f7	true	771	true	653	-118
D14	great	direct-english	esp1_55c2ac03b810b23db8c0c0e5bcfefed1	true	141	true	945	804
D14	great	direct-english	esp1_55dbfbf514c855e83f1d2e1459233095	true	229	true	1073	844
D14	great	direct-english	esp1_56052d9123796a3d60f8417c4694d73b	true	1022	false	""	""
D14	great	direct-english	esp1_56095ad177e3fcdc4672fabfdf620dee	true	174	true	108	-66
D14	great	direct-english	esp1_562cdb560f61d3c1d194ca1eac7a7a2d	true	1031	true	276	-755
D14	great	direct-english	esp1_566064dd1af63784ff8678926c2c2318	true	1146	true	985	-161
D14	great	direct-english	esp1_56654b8ca83b0aff83501c1e2081085f	true	682	true	618	-64
D14	great	direct-english	esp1_56972b11173bbd49df5489160161a276	true	347	true	544	197
D14	great	direct-english	esp1_56af49433958291f0dc78e2d53f6e5d1	true	470	false	""	""
D14	great	direct-english	esp1_56e9d39f9ae627263246adb6befdc786	true	391	true	908	517
D14	great	direct-english	esp1_570ba51da15c792df522ba48a14f9a2f	true	442	true	236	-206
D14	great	direct-english	esp1_57511491e6e808b6f98cdbab3845d5f4	true	907	true	671	-236
D14	great	direct-english	esp1_57594d85cacfe4ddcd5352bb990476f7	true	650	true	623	-27
D14	great	direct-english	esp1_5788a5047a15d5a49d4213fb3f99dd91	true	33	true	300	267
D14	great	direct-english	esp1_578d30d4a9fd3977fe1bf5792db59244	true	280	true	228	-52
D14	great	direct-english	esp1_57c9c9ac9ec86ababa86bc09626e80b1	true	1180	true	936	-244
D14	great	direct-english	esp1_57fa0aad250274d4d4ccaab071862384	true	455	true	352	-103
D14	great	direct-english	esp1_5849bfeff4a3e9b5c7445bc91befa8d4	true	654	false	""	""
D14	great	direct-english	esp1_585b1b111f0e2d908afb03a5ebfb5b85	true	108	true	577	469
D14	great	direct-english	esp1_588e3d8f2f3974ff0752e0c0063826ab	true	1379	true	1172	-207
D14	great	direct-english	esp1_58ad812430f79e93cbdd0eed7b0bd287	true	631	true	766	135
D14	great	direct-english	esp1_591e9c32e28265222dcaf79b576facca	true	83	true	380	297
D14	great	direct-english	esp1_5922b2b5891e498497560aae598e6d83	true	129	true	923	794
D14	great	direct-english	esp1_593c5d2117a93fcb14c36e483b4abdb3	true	350	true	311	-39
D14	great	direct-english	esp1_59784d2c55a8dad2244e582250d8487a	true	428	true	977	549
D14	great	direct-english	esp1_5a3823f48f10093d19f393601250069c	true	879	true	477	-402
D14	great	direct-english	esp1_5a6f2b769babca0446757e7093e3252c	true	1200	true	1029	-171
D14	great	direct-english	esp1_5aa18d1c653990acdac7311ce46b1f32	true	872	false	""	""
D14	great	direct-english	esp1_5aa4eb27c6e813885f5d8fd1368502d2	true	204	true	507	303
D14	great	direct-english	esp1_5abd73daf0ab390fe273640dbd216a4e	true	1306	true	1116	-190
D14	great	direct-english	esp1_5af5cf34f139f30bbf60e2f2fb493eed	true	894	true	982	88
D14	great	direct-english	esp1_5af7898e4f13bb1f759df9f1488ffb38	true	1317	true	1183	-134
D14	great	direct-english	esp1_5b63d6387fd14e98d628e09b7c3cb020	true	343	true	310	-33
D14	great	direct-english	esp1_5b71613557f903bfc608a841911f0296	true	425	false	""	""
D14	great	direct-english	esp1_5b76a979cf21f0b1e24fb900366713c7	true	1161	true	518	-643
D14	great	direct-english	esp1_5b7cb1ab0210caee0d45e17dbb9fbb7e	true	9	true	166	157
D14	great	direct-english	esp1_5b7d2016039414465e2151f4847519a7	true	121	true	454	333
D14	great	direct-english	esp1_5bb64f1015de64ac1fd61f2a43ea98f0	true	623	true	940	317
D14	great	direct-english	esp1_5bd73eae5a49caaed9d84c97c9a95f8e	true	403	true	279	-124
D14	great	direct-english	esp1_5be6814901712c46c537669e8d6dbbb0	true	1189	false	""	""
D14	great	direct-english	esp1_5bf9e50bc7428f5c5b7199ef5e0f4488	true	532	false	""	""
D14	great	direct-english	esp1_5bfe2c1ab73078c047f01a98d3666289	true	1351	true	1174	-177
D14	great	direct-english	esp1_5c34b532d8760718a3ddb5d98bfb3e4a	true	850	true	877	27
D14	great	direct-english	esp1_5c56b0cb39c09ada4f3cd4e03182863f	true	1002	false	""	""
D14	great	direct-english	esp1_5c8dcd9473aff2a183e33da971dbfed9	true	186	true	306	120
D14	great	direct-english	esp1_5cf774dc1dcd6e1a4d33eeb0c9bd2b65	true	1243	true	1030	-213
D14	great	direct-english	esp1_5d006ceaf6b53312af856603da47f89a	true	1214	true	831	-383
D14	great	direct-english	esp1_5d23f4d2abd01730f4402053fdf17962	true	837	true	357	-480
D14	great	direct-english	esp1_5d2909010d198ad8055d56032af794f4	true	272	true	329	57
D14	great	direct-english	esp1_5d5c47e62263bd30c05afeb90fa23b1b	true	355	true	179	-176
D14	great	direct-english	esp1_5d8a2091992355ab4d7aa7d9ba9982d3	true	63	true	212	149
D14	great	direct-english	esp1_5d9b7c3ae2721873a5b67a522137c2dd	true	40	true	184	144
D14	great	direct-english	esp1_5da2927cf1a30c7dcc4798b8b5b09f54	true	963	true	27	-936
D14	great	direct-english	esp1_5db6e606d707ce30c4c88fd31397d5e8	true	446	true	269	-177
D14	great	direct-english	esp1_5dbd24716525987d623e1796304f8f1c	true	1203	true	98	-1105
D14	great	direct-english	esp1_5dbf72f418170bbaac43710ebb6c7f36	true	494	false	""	""
D14	great	direct-english	esp1_5df47deaccc920929b1cdbfd21b10845	true	1013	false	""	""
D14	great	direct-english	esp1_5e09a00daac7903310a5b716f6935a9b	true	1044	true	69	-975
D14	great	direct-english	esp1_5e210cff652e283ada050a2fafd9ad14	true	344	true	392	48
D14	great	direct-english	esp1_5e419e4f5d1a6d14448264881d9cb35c	true	277	true	265	-12
D14	great	direct-english	esp1_5e58b6b69e020d82145910f3e57cb8bf	true	1139	true	287	-852
D14	great	direct-english	esp1_5e5a9f69114575e06efc77051f5072fc	true	685	true	546	-139
D14	great	direct-english	esp1_5f2c5c3a5fd00921cfcd9b233b598870	true	959	true	1019	60
D14	great	direct-english	esp1_5f4fb11a472adc230f932ee5267b8a35	true	127	true	389	262
D14	great	direct-english	esp1_5f680bdad6b5a003ede2c1f5695518e4	true	796	true	332	-464
D14	great	direct-english	esp1_5f942354d717f7a245d298bde76736b4	true	1154	true	701	-453
D14	great	direct-english	esp1_5fb7b580e016aec5501e49b4997d11a9	true	852	true	502	-350
D14	great	direct-english	esp1_5fc61c2e529e52b750989f6cdf75b150	true	140	true	38	-102
D14	great	direct-english	esp1_5fd222f0e8e0813c6f697ff79da5970e	true	643	true	254	-389
D14	great	direct-english	esp1_5fe3654875568edc8212c5f6a74a5303	true	1094	false	""	""
D14	great	direct-english	esp1_5fe38993c6b2332d1f8bb3f15f7984fd	true	1192	false	""	""
D14	great	direct-english	esp1_5fff23707de892c076554b67fce8fa33	true	885	true	795	-90
D14	great	direct-english	esp1_6018e18cc06868706940b6cb6b63a387	true	834	false	""	""
D14	great	direct-english	esp1_602f1fe15037884b6f79e2695a1fe7ff	true	167	true	803	636
D14	great	direct-english	esp1_60403fe2927e9cb1aaad34f917553310	true	419	true	845	426
D14	great	direct-english	esp1_6064a83d97082bc4a142f496bb375ce6	true	120	false	""	""
D14	great	direct-english	esp1_606bcf02f0874ae9d7de81f54cbacf73	true	182	false	""	""
D14	great	direct-english	esp1_60a3fea28520eecb1c0310e3b1e1c078	true	134	true	219	85
D14	great	direct-english	esp1_60bd488a3c53e922fc944f741fdca478	true	409	true	575	166
D14	great	direct-english	esp1_60e0dd54f54e559cc66d5d34f0a7484b	true	282	true	508	226
D14	great	direct-english	esp1_612e6aec0d88ad0ff7ffccb9fc0d8369	true	475	true	197	-278
D14	great	direct-english	esp1_613745d0d865241f22b16552b7826ae6	true	717	true	255	-462
D14	great	direct-english	esp1_6138946ea0131b062e08ab9921d7dd5a	true	274	true	709	435
D14	great	direct-english	esp1_61403c034ac4475b269e4e2dd78c5fcc	true	230	true	390	160
D14	great	direct-english	esp1_6153305081a0a1087cc409a81452a696	true	719	true	981	262
D14	great	direct-english	esp1_61a5c2d8cfc6d7ad73cae085b3cd7360	true	1186	true	728	-458
D14	great	direct-english	esp1_62043d4aa9006fa2f05ef9b6ca58c50c	true	1114	true	895	-219
D14	great	direct-english	esp1_623d2a22b3069505f7c1f55d984a9d8f	true	716	true	45	-671
D14	great	direct-english	esp1_6262eb50dab9a3bbb25c9ba6c4993bbe	true	190	true	782	592
D14	great	direct-english	esp1_62a6106c32ddbbe78a3fbe8143ec26e7	true	1363	true	1170	-193
D14	great	direct-english	esp1_62b75f9678033b121d8f9b938b7a77f5	true	34	true	211	177
D14	great	direct-english	esp1_62ebb9ce6d4feb8980bfa3bb088cda08	true	1187	true	996	-191
D14	great	direct-english	esp1_639b0615f37fd0303201ee47f268ec16	true	512	true	459	-53
D14	great	direct-english	esp1_63b2b05ffe1e2be7b183e797910229af	true	262	false	""	""
D14	great	direct-english	esp1_63f38d83efa4b4898ed3e829d40a7559	true	968	true	968	0
D14	great	direct-english	esp1_640b9bb03996645a26e4aea74751c73e	true	1272	true	1021	-251
D14	great	direct-english	esp1_64227376824462563ffb623c1088ac7a	true	1266	true	973	-293
D14	great	direct-english	esp1_645349201ee88f169d1a22e617e8b14a	true	95	true	456	361
D14	great	direct-english	esp1_649790ad3b58efe0e6e76f6119e1b3e5	true	612	true	718	106
D14	great	direct-english	esp1_64a74d5dbe4f0a73758fe53515bd9e56	true	462	true	1041	579
D14	great	direct-english	esp1_64e52e6dc8a20d416bc21ad6acbe2cbd	true	57	true	505	448
D14	great	direct-english	esp1_652a43786bf101a6deaf3242fe0ffff7	true	1345	true	988	-357
D14	great	direct-english	esp1_653b092f842d481507046dac9f494000	true	1038	true	910	-128
D14	great	direct-english	esp1_653fa97560e296868f9f6a782e2f0224	true	800	false	""	""
D14	great	direct-english	esp1_6540d84a948ee6b2ee0dc605706aad79	true	680	true	834	154
D14	great	direct-english	esp1_660e92b31acf1b6afc90abdbc179daa5	true	947	true	112	-835
D14	great	direct-english	esp1_6612a669ecb75da367118c17331c2aed	true	580	true	926	346
D14	great	direct-english	esp1_6639eb20e9d5c81da999a8a32b5ac2c7	true	41	true	570	529
D14	great	direct-english	esp1_6671864de5447a845924ed611a1fed42	true	802	true	396	-406
D14	great	direct-english	esp1_66b2d25d3a80b297e7dbfa02be0746ce	true	1277	true	779	-498
D14	great	direct-english	esp1_66b94ced9f1ae931fe593e33fa870b5c	true	1263	true	632	-631
D14	great	direct-english	esp1_66c93905e26448c8e57f9ab901e2188b	true	858	true	948	90
D14	great	direct-english	esp1_66dc832eec41465012d404966bb919be	true	688	true	781	93
D14	great	direct-english	esp1_66e0c67a7acf9b79ae2b286b1208c2a8	true	1242	true	1150	-92
D14	great	direct-english	esp1_671ded0707d4b67403e9be5aae4d0452	true	715	true	316	-399
D14	great	direct-english	esp1_675c05423ac366df97f25b2b0ac00e39	true	1347	true	101	-1246
D14	great	direct-english	esp1_67cdb31cf143c19927b6a9ff3482926b	true	531	true	142	-389
D14	great	direct-english	esp1_67e1d7966bcdc3ac192a54e113091942	true	1316	false	""	""
D14	great	direct-english	esp1_6819a36074e67ac8e79ad1d7e526b95a	true	106	true	572	466
D14	great	direct-english	esp1_682fdce47a34a2e0b943bb789154644e	true	797	true	37	-760
D14	great	direct-english	esp1_686738a4068188d5ad0f113d05ccf0e7	true	579	true	1027	448
D14	great	direct-english	esp1_6870368a115ae0306097de23bdea76f0	true	1346	true	1149	-197
D14	great	direct-english	esp1_6899fd767a4cd832eb01d58e490d909a	true	1384	true	1132	-252
D14	great	direct-english	esp1_68b3a8ffb2b1726b5caa727a8aa19031	true	770	true	415	-355
D14	great	direct-english	esp1_68dc987dcfd93454adfaebb508b1a4ee	true	1158	true	1058	-100
D14	great	direct-english	esp1_68e30306e803cade1f2b0434e308e9c1	true	713	true	435	-278
D14	great	direct-english	esp1_68f25353964860db30a2e906322b74da	true	1029	true	722	-307
D14	great	direct-english	esp1_6911463bb28b67d181fbbc0d8e4608e3	true	967	false	""	""
D14	great	direct-english	esp1_69a8d6cfaa7358a98ba89b4f1c85deaf	true	196	true	887	691
D14	great	direct-english	esp1_69a97b7eb9eba19576275064392ac09d	true	177	true	147	-30
D14	great	direct-english	esp1_69ad8f4de093437cf53e9be4c0224da9	true	64	true	130	66
D14	great	direct-english	esp1_69bd5566d7c749d324fb91f04b3e3d63	true	707	true	30	-677
D14	great	direct-english	esp1_69f1f534e940e1332a0a02e5b55fea51	true	209	true	262	53
D14	great	direct-english	esp1_6a5de5fdadd3c5b7646a83142fe72d03	true	1009	true	1078	69
D14	great	direct-english	esp1_6a6308f81ce96879d4251cbc8ff1af18	true	1110	true	669	-441
D14	great	direct-english	esp1_6a879031b96ed98d628aa25fe5db9693	true	460	true	56	-404
D14	great	direct-english	esp1_6a88285cb020c04d71da5401673aaedd	true	485	true	1015	530
D14	great	direct-english	esp1_6ab8ac06cde09a8900fe0f236ff1296e	true	1101	true	202	-899
D14	great	direct-english	esp1_6b28124108df9d1aea9ccdb30d40b0bf	true	1341	false	""	""
D14	great	direct-english	esp1_6b5e33de5906f1d1dde1495fa723a109	true	611	true	1028	417
D14	great	direct-english	esp1_6b9d40f551b396bc55989b0c6ecf3991	true	1213	true	630	-583
D14	great	direct-english	esp1_6bbd1cc83fab1ed2f346a97f65405372	true	1210	true	1059	-151
D14	great	direct-english	esp1_6c165e38878fcbb5a36b58eabcf929df	true	466	true	468	2
D14	great	direct-english	esp1_6c1f0ab52ca47c9ccc1ae9d560926c22	true	811	true	720	-91
D14	great	direct-english	esp1_6c6007fcbfaaec77f4f99e4e4c1b3d9f	true	22	true	605	583
D14	great	direct-english	esp1_6c63a2b2d33654e4ea2bc50ac4f7df54	true	751	true	712	-39
D14	great	direct-english	esp1_6ce26d9ba0a15c28a26f8b14237cdf30	true	480	false	""	""
D14	great	direct-english	esp1_6ce2be3fe1fed3314858469cde409bb4	true	1304	true	864	-440
D14	great	direct-english	esp1_6ce33dd9d8232420a4fbb6be234d8fd9	true	351	true	233	-118
D14	great	direct-english	esp1_6d6600055f308b9c8efd18f8dc2f5cf8	true	775	true	476	-299
D14	great	direct-english	esp1_6dd2ded75bf646264e138e77da1c3ded	true	943	true	1022	79
D14	great	direct-english	esp1_6e1eb8e22389c72156231652e4df6c2e	true	1113	true	562	-551
D14	great	direct-english	esp1_6e324443055afa1eba08bf7fd7d3ddd0	true	509	true	700	191
D14	great	direct-english	esp1_6e5de693fb9daa69d300ffb6b810501a	true	866	true	418	-448
D14	great	direct-english	esp1_6e600656f60debc83b31bcecf4920e57	true	1288	false	""	""
D14	great	direct-english	esp1_6e6930ae84ce571c3af4498012dc853d	true	651	true	970	319
D14	great	direct-english	esp1_6e783c2e5d00d8557b7d7a30f105e278	true	874	true	1126	252
D14	great	direct-english	esp1_6e877dc731ba20e58c689e726243bf67	true	675	true	652	-23
D14	great	direct-english	esp1_6ea6a31d3ea2f19a095507478c340999	true	525	true	848	323
D14	great	direct-english	esp1_6ed486396af3702f9045da516048c280	true	1073	false	""	""
D14	great	direct-english	esp1_6f0418d58d93e3eccb054cf02dd1e1c5	true	867	true	409	-458
D14	great	direct-english	esp1_6f13d47a4cddaf88a377bf6568a58e80	true	825	true	964	139
D14	great	direct-english	esp1_6f16dd9c93a2e8992fa66ae1f68ca2dc	true	1085	true	983	-102
D14	great	direct-english	esp1_6f33b3c47cb31a8edbc1b0416e68b851	true	155	true	172	17
D14	great	direct-english	esp1_6f98858da9a572eb5632b416f02d8807	true	445	true	433	-12
D14	great	direct-english	esp1_6fcebebf9a0f03dadd4f6f7137bdcfb6	true	222	false	""	""
D14	great	direct-english	esp1_6fd3aba90ac6fe695d294433fa925667	true	648	false	""	""
D14	great	direct-english	esp1_6fd6d9d71eaac93862c6cc71c4717f19	true	861	true	560	-301
D14	great	direct-english	esp1_6fd70b135b939199b1976cb08fa7954f	true	1380	true	1175	-205
D14	great	direct-english	esp1_70119e559f3c8f4450b806da4dca4e6f	true	1330	true	862	-468
D14	great	direct-english	esp1_7021c7b24838910cd559c489eacdc06c	true	608	true	143	-465
D14	great	direct-english	esp1_70e6f8093cd76a4eeddcab89afa294e4	true	367	true	249	-118
D14	great	direct-english	esp1_711c55a34db3c66ba56193df8cd30830	true	1177	true	822	-355
D14	great	direct-english	esp1_71399014bb19f07ca910673f48dba2c0	true	386	true	806	420
D14	great	direct-english	esp1_7149226b8eafc600950bcde69bf6a76b	true	332	true	785	453
D14	great	direct-english	esp1_71b50bdab909e1575011c207afe04f7e	true	1050	true	1136	86
D14	great	direct-english	esp1_71c4645dfca9174b97a3426131b40fdf	true	38	true	259	221
D14	great	direct-english	esp1_71d5dfdb570fbc530e1472bc1fd3355c	true	354	true	1020	666
D14	great	direct-english	esp1_72010b9a56e5926a660640dde295d59f	true	1028	true	667	-361
D14	great	direct-english	esp1_729a8c1360566c33273ef121dd917f95	true	502	true	469	-33
D14	great	direct-english	esp1_72aa577319482933b9f90844d90d20bc	true	250	true	466	216
D14	great	direct-english	esp1_7364b9ee193cd4a9e978c2c8f3bbf26d	true	900	false	""	""
D14	great	direct-english	esp1_736f3bf7d151311d6e1c5c3bb02ff81e	true	385	true	431	46
D14	great	direct-english	esp1_73811b374832a2fe1c5ad82319c522b4	true	471	true	140	-331
D14	great	direct-english	esp1_73857d0d21bbe966cfa81bb0e63bc712	true	1141	true	157	-984
D14	great	direct-english	esp1_73bb3e3a8fa3b711d42b2c593280c7b9	true	1397	false	""	""
D14	great	direct-english	esp1_74111a33515299f5593d71f8a0ca59b8	true	620	true	615	-5
D14	great	direct-english	esp1_748bd4b8408b23727e91785223a94835	true	1040	true	1090	50
D14	great	direct-english	esp1_748e7a6193507ed102f0aa09ce0c8003	true	478	true	868	390
D14	great	direct-english	esp1_74a0ea0f785af1c74911f83ee6123eef	true	1338	true	1169	-169
D14	great	direct-english	esp1_7551759f2055897bb04a85b48a3aa522	true	242	true	965	723
D14	great	direct-english	esp1_75a2dbf9c35bd6f97b0e5c0f4846a587	true	135	true	536	401
D14	great	direct-english	esp1_75d3b44ef51f8f1d84e2cc3eac80372b	true	1048	true	907	-141
D14	great	direct-english	esp1_75e259193404e07a06fb7349142a4dd2	true	1091	true	203	-888
D14	great	direct-english	esp1_760cfb680da8477cbe628dbb9b3c4ccf	true	932	true	1105	173
D14	great	direct-english	esp1_7670e56e2df6144a47a577f346de79f2	true	116	true	844	728
D14	great	direct-english	esp1_767a3f7ec6f4bc1a4f9ec18276b09f7f	true	1098	true	656	-442
D14	great	direct-english	esp1_76ca1338dde5c77c78c7fd42214ec137	true	14	true	122	108
D14	great	direct-english	esp1_77d7f4811eb008b6bb83b6982f0868af	true	1004	true	369	-635
D14	great	direct-english	esp1_77dd7b5ba89d27b970112b473398f126	true	523	true	737	214
D14	great	direct-english	esp1_77f195e7a5254456ab4a032946b6bc46	true	1332	false	""	""
D14	great	direct-english	esp1_78251b65aab2297b76c0b4f6239b50fb	true	468	true	237	-231
D14	great	direct-english	esp1_784e57b69ab4ecf07b21b92bcd6130ed	true	848	true	746	-102
D14	great	direct-english	esp1_784f41f30e80cab3aae872070559621e	true	427	true	604	177
D14	great	direct-english	esp1_78756c91d3e10633c3830ef4a7738875	true	474	true	1001	527
D14	great	direct-english	esp1_78ac56b21660136a962511b6a37133b9	true	188	true	220	32
D14	great	direct-english	esp1_7909d7f294642ce869d2bf706acb8b2c	true	414	true	742	328
D14	great	direct-english	esp1_7914eb37bb128942abbe52b08c39027c	true	315	true	401	86
D14	great	direct-english	esp1_79408f914a0f711b3adc443a8078c91d	true	408	true	962	554
D14	great	direct-english	esp1_796acb3016ae64bfff9595c84e1d6aaa	true	686	true	947	261
D14	great	direct-english	esp1_79751c6861980640ce767d7526c2eecf	true	273	false	""	""
