context_id	query	route	result_rank	pair_id	lexical_relation	match_location	match_length	english_term_count	japanese_grapheme_count	rank_tuple
D12	scatter	direct-english	10	esp1_dcc081b75b557b6111a061c8a0d042f1	porter-equivalent-phrase	12	9	7	12	1|12|7|12|esp1_dcc081b75b557b6111a061c8a0d042f1
D12	scatter	direct-english	11	esp1_51ba483be0bd94f7e1904b4ab7102989	porter-equivalent-phrase	13	9	12	30	1|13|12|30|esp1_51ba483be0bd94f7e1904b4ab7102989
D12	scatter	direct-english	12	esp1_4b44a1d2bd2ee6fe8989d88f69bf2c71	porter-equivalent-phrase	14	10	8	13	1|14|8|13|esp1_4b44a1d2bd2ee6fe8989d88f69bf2c71
D12	scatter	direct-english	13	esp1_2ba41ee7b436bc447d6b4c20c1a22ed9	porter-equivalent-phrase	15	9	7	18	1|15|7|18|esp1_2ba41ee7b436bc447d6b4c20c1a22ed9
D12	scatter	direct-english	14	esp1_9f1275e2805e9fb0dd58005bc47951f1	porter-equivalent-phrase	16	9	7	22	1|16|7|22|esp1_9f1275e2805e9fb0dd58005bc47951f1
D12	scatter	direct-english	15	esp1_7c673f53d789eea532d7669e13673dc7	porter-equivalent-phrase	17	9	6	21	1|17|6|21|esp1_7c673f53d789eea532d7669e13673dc7
D12	scatter	direct-english	16	esp1_9c79235524177030e41e4d9daf4f172d	porter-equivalent-phrase	17	9	8	21	1|17|8|21|esp1_9c79235524177030e41e4d9daf4f172d
D12	scatter	direct-english	17	esp1_a762c3210996b79db7af7e7f984d1880	porter-equivalent-phrase	29	9	9	14	1|29|9|14|esp1_a762c3210996b79db7af7e7f984d1880
D12	scatter	direct-english	18	esp1_90c47b78bc1cb754e374ac3d49378782	porter-equivalent-phrase	30	9	6	17	1|30|6|17|esp1_90c47b78bc1cb754e374ac3d49378782
D12	scatter	direct-english	19	esp1_c86ffc8cfa8ba55a444dba94fb14ae7f	porter-equivalent-phrase	31	10	9	26	1|31|9|26|esp1_c86ffc8cfa8ba55a444dba94fb14ae7f
D12	scatter	direct-english	20	esp1_f335fca7fcc1aa54fe94938876c9fbf4	porter-equivalent-phrase	40	9	9	21	1|40|9|21|esp1_f335fca7fcc1aa54fe94938876c9fbf4
D12	scatter	direct-english	21	esp1_1f90da62338787bf0c516663f8714e51	porter-equivalent-phrase	49	9	20	49	1|49|20|49|esp1_1f90da62338787bf0c516663f8714e51
D13	education	direct-english	1	esp1_8d6f4e2b58f75cffc44e8719b08bd7eb	exact-surface-phrase	0	9	4	10	0|0|4|10|esp1_8d6f4e2b58f75cffc44e8719b08bd7eb
D13	education	direct-english	2	esp1_2269a31219b5a5327ee04a63ed6747df	exact-surface-phrase	0	9	5	12	0|0|5|12|esp1_2269a31219b5a5327ee04a63ed6747df
D13	education	direct-english	3	esp1_a39e7cdb10f137ba24b42e8441fd39c7	exact-surface-phrase	0	9	5	12	0|0|5|12|esp1_a39e7cdb10f137ba24b42e8441fd39c7
D13	education	direct-english	4	esp1_6e1a2fed4c3aeaf1ff172b77778cfc6d	exact-surface-phrase	0	9	5	13	0|0|5|13|esp1_6e1a2fed4c3aeaf1ff172b77778cfc6d
D13	education	direct-english	5	esp1_ce89a8510f0a3d9b86ee87f106d3d986	exact-surface-phrase	0	9	5	15	0|0|5|15|esp1_ce89a8510f0a3d9b86ee87f106d3d986
D13	education	direct-english	6	esp1_746b5c90416397390d00eec04760152b	exact-surface-phrase	0	9	5	16	0|0|5|16|esp1_746b5c90416397390d00eec04760152b
D13	education	direct-english	7	esp1_9327d361620475b08590d1deb36a3e22	exact-surface-phrase	0	9	6	13	0|0|6|13|esp1_9327d361620475b08590d1deb36a3e22
D13	education	direct-english	8	esp1_62176203e7c086600d66e6eb7c570357	exact-surface-phrase	0	9	6	19	0|0|6|19|esp1_62176203e7c086600d66e6eb7c570357
D13	education	direct-english	9	esp1_f15c6b39c4209ae8810d24cfd0a364d0	exact-surface-phrase	0	9	6	20	0|0|6|20|esp1_f15c6b39c4209ae8810d24cfd0a364d0
D13	education	direct-english	10	esp1_89664ea777c021f46b0d44c3c89d4a62	exact-surface-phrase	0	9	6	24	0|0|6|24|esp1_89664ea777c021f46b0d44c3c89d4a62
D13	education	direct-english	11	esp1_d811455b078493c18052335d9ecde128	exact-surface-phrase	0	9	7	13	0|0|7|13|esp1_d811455b078493c18052335d9ecde128
D13	education	direct-english	12	esp1_68525fcfeb0711b0d1334356a3a466ea	exact-surface-phrase	0	9	8	30	0|0|8|30|esp1_68525fcfeb0711b0d1334356a3a466ea
D13	education	direct-english	13	esp1_98b27afe316e9a28a725b303a626b31d	exact-surface-phrase	0	9	9	16	0|0|9|16|esp1_98b27afe316e9a28a725b303a626b31d
D13	education	direct-english	14	esp1_a5a949f20bf854902970e12a50033aff	exact-surface-phrase	0	9	9	19	0|0|9|19|esp1_a5a949f20bf854902970e12a50033aff
D13	education	direct-english	15	esp1_97e8476ca648dc5fc69a3c8fbfbf7029	exact-surface-phrase	0	9	9	23	0|0|9|23|esp1_97e8476ca648dc5fc69a3c8fbfbf7029
D13	education	direct-english	16	esp1_7c0e9a57c573db2d05f6d52477f0bb9c	exact-surface-phrase	0	9	10	23	0|0|10|23|esp1_7c0e9a57c573db2d05f6d52477f0bb9c
D13	education	direct-english	17	esp1_f58834a1f3bf976b240afe33de262ef9	exact-surface-phrase	0	9	10	24	0|0|10|24|esp1_f58834a1f3bf976b240afe33de262ef9
D13	education	direct-english	18	esp1_d7449b3fb356d8d51e2dd30b76c8d10b	exact-surface-phrase	0	9	10	28	0|0|10|28|esp1_d7449b3fb356d8d51e2dd30b76c8d10b
D13	education	direct-english	19	esp1_6f79dfd28309461fa4ab354bd11def21	exact-surface-phrase	0	9	11	24	0|0|11|24|esp1_6f79dfd28309461fa4ab354bd11def21
D13	education	direct-english	20	esp1_973b66619f3f97fc3b6d8a26d5aad3bd	exact-surface-phrase	0	9	11	24	0|0|11|24|esp1_973b66619f3f97fc3b6d8a26d5aad3bd
D13	education	direct-english	21	esp1_ca000f720c64216bc0c508c69213e390	exact-surface-phrase	0	9	11	24	0|0|11|24|esp1_ca000f720c64216bc0c508c69213e390
D13	education	direct-english	22	esp1_a991e89e2bdebd9cf6b25933a17b1848	exact-surface-phrase	0	9	15	27	0|0|15|27|esp1_a991e89e2bdebd9cf6b25933a17b1848
D13	education	direct-english	23	esp1_872cc9f5edf9186e8d9bf77216d2e7c9	exact-surface-phrase	0	9	19	49	0|0|19|49|esp1_872cc9f5edf9186e8d9bf77216d2e7c9
D13	education	direct-english	24	esp1_b358c4706b0bd4124806e4ee1c8a012f	exact-surface-phrase	3	9	8	19	0|3|8|19|esp1_b358c4706b0bd4124806e4ee1c8a012f
D13	education	direct-english	25	esp1_931856546c5d51271c0c8e2384d2b1c4	exact-surface-phrase	4	9	8	16	0|4|8|16|esp1_931856546c5d51271c0c8e2384d2b1c4
D13	education	direct-english	26	esp1_fc6a423fb65966975644a96ca759c886	exact-surface-phrase	4	9	12	24	0|4|12|24|esp1_fc6a423fb65966975644a96ca759c886
D13	education	direct-english	27	esp1_0f0d3c94f990a94ef79c1a14496a861b	exact-surface-phrase	6	9	8	19	0|6|8|19|esp1_0f0d3c94f990a94ef79c1a14496a861b
D13	education	direct-english	28	esp1_31e6fb5297f12f96ac7dde3a44ef5d3f	exact-surface-phrase	6	9	9	16	0|6|9|16|esp1_31e6fb5297f12f96ac7dde3a44ef5d3f
D13	education	direct-english	29	esp1_8af8282e6b6d15edfe24ecb4e7e4e414	exact-surface-phrase	8	9	5	15	0|8|5|15|esp1_8af8282e6b6d15edfe24ecb4e7e4e414
D13	education	direct-english	30	esp1_b49dbcf58f04944565121bd846a1090b	exact-surface-phrase	9	9	5	19	0|9|5|19|esp1_b49dbcf58f04944565121bd846a1090b
D13	education	direct-english	31	esp1_2f90701eba70a20a08846c2dca812c35	exact-surface-phrase	9	9	6	15	0|9|6|15|esp1_2f90701eba70a20a08846c2dca812c35
D13	education	direct-english	32	esp1_98053d992ece779189b001efc181747f	exact-surface-phrase	10	9	5	14	0|10|5|14|esp1_98053d992ece779189b001efc181747f
D13	education	direct-english	33	esp1_cd56c05bd8102343947113f0390d39b8	exact-surface-phrase	10	9	8	19	0|10|8|19|esp1_cd56c05bd8102343947113f0390d39b8
D13	education	direct-english	34	esp1_ff672c3d1bed3067515feede8c4a3a36	exact-surface-phrase	10	9	10	13	0|10|10|13|esp1_ff672c3d1bed3067515feede8c4a3a36
D13	education	direct-english	35	esp1_cd793354cd77d213fc82ff14cc1fc9ab	exact-surface-phrase	10	9	10	33	0|10|10|33|esp1_cd793354cd77d213fc82ff14cc1fc9ab
D13	education	direct-english	36	esp1_4c85099de1473884ee6c59f9905bce99	exact-surface-phrase	11	9	8	18	0|11|8|18|esp1_4c85099de1473884ee6c59f9905bce99
D13	education	direct-english	37	esp1_74e1ec62d052f1f6b11fa75ce14602e2	exact-surface-phrase	12	9	6	11	0|12|6|11|esp1_74e1ec62d052f1f6b11fa75ce14602e2
D13	education	direct-english	38	esp1_61eff36d99a358f01ad676cb334245c0	exact-surface-phrase	12	9	7	6	0|12|7|6|esp1_61eff36d99a358f01ad676cb334245c0
D13	education	direct-english	39	esp1_e8443be097526ca7c1a36dc78223c301	exact-surface-phrase	12	9	7	16	0|12|7|16|esp1_e8443be097526ca7c1a36dc78223c301
D13	education	direct-english	40	esp1_f7215d0983d35ffcf5b4217b9ddd1834	exact-surface-phrase	12	9	12	24	0|12|12|24|esp1_f7215d0983d35ffcf5b4217b9ddd1834
D13	education	direct-english	41	esp1_8c2f529f8d5f66bc9f9edb7758c7ed4b	exact-surface-phrase	12	9	18	43	0|12|18|43|esp1_8c2f529f8d5f66bc9f9edb7758c7ed4b
D13	education	direct-english	42	esp1_513ca5293700f3c80b2c125d923a325f	exact-surface-phrase	13	9	7	16	0|13|7|16|esp1_513ca5293700f3c80b2c125d923a325f
D13	education	direct-english	43	esp1_bdcb757094ac25934502e43754559b97	exact-surface-phrase	13	9	7	24	0|13|7|24|esp1_bdcb757094ac25934502e43754559b97
D13	education	direct-english	44	esp1_49321cf25c9a2fcd6f32658fc78c650b	exact-surface-phrase	13	9	9	23	0|13|9|23|esp1_49321cf25c9a2fcd6f32658fc78c650b
D13	education	direct-english	45	esp1_d4afaf1286fafbcb9688a8fcb69a971f	exact-surface-phrase	15	9	6	10	0|15|6|10|esp1_d4afaf1286fafbcb9688a8fcb69a971f
D13	education	direct-english	46	esp1_6778f1e1b56329730875ba2bbdd93241	exact-surface-phrase	15	9	7	18	0|15|7|18|esp1_6778f1e1b56329730875ba2bbdd93241
D13	education	direct-english	47	esp1_71a44ed3b2458b22e030de3adc635be6	exact-surface-phrase	15	9	8	29	0|15|8|29|esp1_71a44ed3b2458b22e030de3adc635be6
D13	education	direct-english	48	esp1_38c1414ed86bce970e60b0dc1cebd6b5	exact-surface-phrase	15	9	10	19	0|15|10|19|esp1_38c1414ed86bce970e60b0dc1cebd6b5
D13	education	direct-english	49	esp1_e6a6f808159ec195777e27ae5c423dea	exact-surface-phrase	16	9	6	13	0|16|6|13|esp1_e6a6f808159ec195777e27ae5c423dea
D13	education	direct-english	50	esp1_d6a9d5d235ac1cc799e6a4cc1ceca591	exact-surface-phrase	16	9	15	29	0|16|15|29|esp1_d6a9d5d235ac1cc799e6a4cc1ceca591
D13	education	direct-english	51	esp1_b59196728564eadbd100c3718b0d3d47	exact-surface-phrase	17	9	5	13	0|17|5|13|esp1_b59196728564eadbd100c3718b0d3d47
D13	education	direct-english	52	esp1_f588fa62438257c70c16cdea90bdcc03	exact-surface-phrase	17	9	8	18	0|17|8|18|esp1_f588fa62438257c70c16cdea90bdcc03
D13	education	direct-english	53	esp1_85639b00401e544e896fe8c9b746edd2	exact-surface-phrase	19	9	5	12	0|19|5|12|esp1_85639b00401e544e896fe8c9b746edd2
D13	education	direct-english	54	esp1_efc56e178f29c542741e686ea425b5ce	exact-surface-phrase	19	9	5	13	0|19|5|13|esp1_efc56e178f29c542741e686ea425b5ce
D13	education	direct-english	55	esp1_837514c2d14938737ef1a0b2f53b99b9	exact-surface-phrase	19	9	6	15	0|19|6|15|esp1_837514c2d14938737ef1a0b2f53b99b9
D13	education	direct-english	56	esp1_b5497f481c7dca8bd908a08324ac67e5	exact-surface-phrase	19	9	7	17	0|19|7|17|esp1_b5497f481c7dca8bd908a08324ac67e5
D13	education	direct-english	57	esp1_a267816c2dfd22b18cf9a31f082e880a	exact-surface-phrase	19	9	7	19	0|19|7|19|esp1_a267816c2dfd22b18cf9a31f082e880a
D13	education	direct-english	58	esp1_cefe1bf6e998ce87c7b3cfccf8cef770	exact-surface-phrase	20	9	6	16	0|20|6|16|esp1_cefe1bf6e998ce87c7b3cfccf8cef770
D13	education	direct-english	59	esp1_d41801da584d28f9c1c866689596330d	exact-surface-phrase	20	9	13	19	0|20|13|19|esp1_d41801da584d28f9c1c866689596330d
D13	education	direct-english	60	esp1_28dfb4a4fb04beb077e35b7d8bbbe5d8	exact-surface-phrase	21	9	5	18	0|21|5|18|esp1_28dfb4a4fb04beb077e35b7d8bbbe5d8
D13	education	direct-english	61	esp1_2fc54d50e1cccfc611ad59c524d00383	exact-surface-phrase	23	9	6	12	0|23|6|12|esp1_2fc54d50e1cccfc611ad59c524d00383
D13	education	direct-english	62	esp1_87c0a541f6f1f568a7c56b3231bedf2d	exact-surface-phrase	23	9	9	23	0|23|9|23|esp1_87c0a541f6f1f568a7c56b3231bedf2d
D13	education	direct-english	63	esp1_47550362fc42ab26c676c4b606c7a50d	exact-surface-phrase	24	9	6	13	0|24|6|13|esp1_47550362fc42ab26c676c4b606c7a50d
D13	education	direct-english	64	esp1_63958f9688431c4ab52311e495dea95f	exact-surface-phrase	24	9	6	13	0|24|6|13|esp1_63958f9688431c4ab52311e495dea95f
D13	education	direct-english	65	esp1_54bccd7a22f72b81c74df6299fade67b	exact-surface-phrase	24	9	6	28	0|24|6|28|esp1_54bccd7a22f72b81c74df6299fade67b
D13	education	direct-english	66	esp1_d6d929b982168f8cf36c2edb837ab1e6	exact-surface-phrase	24	9	23	60	0|24|23|60|esp1_d6d929b982168f8cf36c2edb837ab1e6
D13	education	direct-english	67	esp1_057d19911d843b919300af1f203cec07	exact-surface-phrase	25	9	8	18	0|25|8|18|esp1_057d19911d843b919300af1f203cec07
D13	education	direct-english	68	esp1_f9174a7d965989b6611799363f4781aa	exact-surface-phrase	25	9	12	42	0|25|12|42|esp1_f9174a7d965989b6611799363f4781aa
D13	education	direct-english	69	esp1_29a25f672088d9445e645870f52664d5	exact-surface-phrase	25	9	13	16	0|25|13|16|esp1_29a25f672088d9445e645870f52664d5
D13	education	direct-english	70	esp1_b4aeccf1c83fd8c45da170de328713f8	exact-surface-phrase	25	9	16	26	0|25|16|26|esp1_b4aeccf1c83fd8c45da170de328713f8
D13	education	direct-english	71	esp1_ea292b6817218f30669db194d9d8f522	exact-surface-phrase	26	9	6	17	0|26|6|17|esp1_ea292b6817218f30669db194d9d8f522
D13	education	direct-english	72	esp1_26bd6c8394a74f404900a135d1865051	exact-surface-phrase	28	9	6	24	0|28|6|24|esp1_26bd6c8394a74f404900a135d1865051
D13	education	direct-english	73	esp1_d3e825265cd987f7d7fe6e7119d70024	exact-surface-phrase	28	9	6	27	0|28|6|27|esp1_d3e825265cd987f7d7fe6e7119d70024
D13	education	direct-english	74	esp1_dcfeb60a0411e978d758af52b376042e	exact-surface-phrase	28	9	7	18	0|28|7|18|esp1_dcfeb60a0411e978d758af52b376042e
D13	education	direct-english	75	esp1_c82ea119679e3ec6da886cd775a2c793	exact-surface-phrase	28	9	7	19	0|28|7|19|esp1_c82ea119679e3ec6da886cd775a2c793
D13	education	direct-english	76	esp1_ed56c7670077703db3f1165d86a0daa6	exact-surface-phrase	28	9	8	13	0|28|8|13|esp1_ed56c7670077703db3f1165d86a0daa6
D13	education	direct-english	77	esp1_3f0b481fdf5631190500734a161d909c	exact-surface-phrase	28	9	8	20	0|28|8|20|esp1_3f0b481fdf5631190500734a161d909c
D13	education	direct-english	78	esp1_213e25d657dad07d4e462f28dd8afbda	exact-surface-phrase	29	9	6	19	0|29|6|19|esp1_213e25d657dad07d4e462f28dd8afbda
D13	education	direct-english	79	esp1_b00fe259146b28a597a003715163febe	exact-surface-phrase	29	9	8	14	0|29|8|14|esp1_b00fe259146b28a597a003715163febe
D13	education	direct-english	80	esp1_fd813faa85f13c148c1a34cfa9db9a6b	exact-surface-phrase	29	9	9	16	0|29|9|16|esp1_fd813faa85f13c148c1a34cfa9db9a6b
D13	education	direct-english	81	esp1_90b6adbdad8b9fc58f0615456aad647c	exact-surface-phrase	29	9	10	27	0|29|10|27|esp1_90b6adbdad8b9fc58f0615456aad647c
D13	education	direct-english	82	esp1_c14ea0d7263938ff473adb0193acbaed	exact-surface-phrase	30	9	7	14	0|30|7|14|esp1_c14ea0d7263938ff473adb0193acbaed
D13	education	direct-english	83	esp1_f70ac9ab900dd814f58babc18c8c93d1	exact-surface-phrase	30	9	10	21	0|30|10|21|esp1_f70ac9ab900dd814f58babc18c8c93d1
D13	education	direct-english	84	esp1_65b6f5adef5c4e13677321f8c1493168	exact-surface-phrase	31	9	7	20	0|31|7|20|esp1_65b6f5adef5c4e13677321f8c1493168
D13	education	direct-english	85	esp1_6bd249140e756ad497c73a014671b179	exact-surface-phrase	31	9	8	20	0|31|8|20|esp1_6bd249140e756ad497c73a014671b179
D13	education	direct-english	86	esp1_715e2581a70dec332e9382a4ec97cbe8	exact-surface-phrase	31	9	9	17	0|31|9|17|esp1_715e2581a70dec332e9382a4ec97cbe8
D13	education	direct-english	87	esp1_d951c6c546f950930d8d2d0043055466	exact-surface-phrase	32	9	7	13	0|32|7|13|esp1_d951c6c546f950930d8d2d0043055466
D13	education	direct-english	88	esp1_869d5172f817e0af80cc9eb82b47b273	exact-surface-phrase	32	9	7	16	0|32|7|16|esp1_869d5172f817e0af80cc9eb82b47b273
D13	education	direct-english	89	esp1_cc25f1763e6b91067e38987d887e1791	exact-surface-phrase	32	9	8	15	0|32|8|15|esp1_cc25f1763e6b91067e38987d887e1791
D13	education	direct-english	90	esp1_28ab571caa292969b573e986f19ea23a	exact-surface-phrase	32	9	8	27	0|32|8|27|esp1_28ab571caa292969b573e986f19ea23a
D13	education	direct-english	91	esp1_af8a8882e8283772b8167e2e67daa864	exact-surface-phrase	32	9	12	38	0|32|12|38|esp1_af8a8882e8283772b8167e2e67daa864
D13	education	direct-english	92	esp1_3b72ace3f8ce7e72c91507d7aee7a1eb	exact-surface-phrase	33	9	6	15	0|33|6|15|esp1_3b72ace3f8ce7e72c91507d7aee7a1eb
D13	education	direct-english	93	esp1_8eaf1aecfaf52b9e960810a2e63c5d9c	exact-surface-phrase	33	9	8	22	0|33|8|22|esp1_8eaf1aecfaf52b9e960810a2e63c5d9c
D13	education	direct-english	94	esp1_9abfd13f15841f28f0a096db0c0b6dde	exact-surface-phrase	33	9	8	23	0|33|8|23|esp1_9abfd13f15841f28f0a096db0c0b6dde
D13	education	direct-english	95	esp1_cdc3b7dcfd34329a37d12e3de7064ae3	exact-surface-phrase	34	9	6	13	0|34|6|13|esp1_cdc3b7dcfd34329a37d12e3de7064ae3
D13	education	direct-english	96	esp1_fec8ac90ea302c85d5463f102004cff5	exact-surface-phrase	34	9	6	17	0|34|6|17|esp1_fec8ac90ea302c85d5463f102004cff5
D13	education	direct-english	97	esp1_158825a9b31f6a29a5129157019d025d	exact-surface-phrase	34	9	6	19	0|34|6|19|esp1_158825a9b31f6a29a5129157019d025d
D13	education	direct-english	98	esp1_d0e0dbfadd3ea27ffe1e0623ed6e8cd8	exact-surface-phrase	34	9	7	22	0|34|7|22|esp1_d0e0dbfadd3ea27ffe1e0623ed6e8cd8
D13	education	direct-english	99	esp1_4864b1583eab25c04ad392f6837293ca	exact-surface-phrase	34	9	8	20	0|34|8|20|esp1_4864b1583eab25c04ad392f6837293ca
D13	education	direct-english	100	esp1_ad1d7b664bb0b5abc883fb3af7c49687	exact-surface-phrase	34	9	14	20	0|34|14|20|esp1_ad1d7b664bb0b5abc883fb3af7c49687
D14	great	direct-english	1	esp1_1b16f9b5f2dca2b62b57d7ca10ad19bd	exact-surface-phrase	0	5	1	3	0|0|1|3|esp1_1b16f9b5f2dca2b62b57d7ca10ad19bd
D14	great	direct-english	2	esp1_b5daea3c0c0ec1c27af85f0ccadeca2e	exact-surface-phrase	0	5	1	3	0|0|1|3|esp1_b5daea3c0c0ec1c27af85f0ccadeca2e
D14	great	direct-english	3	esp1_384ea67a9c58b44fbe227b3770222c89	exact-surface-phrase	0	5	1	4	0|0|1|4|esp1_384ea67a9c58b44fbe227b3770222c89
D14	great	direct-english	4	esp1_c714794d288aa54eddeebb96f9e53b9c	exact-surface-phrase	0	5	1	4	0|0|1|4|esp1_c714794d288aa54eddeebb96f9e53b9c
D14	great	direct-english	5	esp1_cb19f78804e8d9f5a067c302a428789b	exact-surface-phrase	0	5	1	5	0|0|1|5|esp1_cb19f78804e8d9f5a067c302a428789b
D14	great	direct-english	6	esp1_d2c7d15e724a82ed2c25da4b3db9ce28	exact-surface-phrase	0	5	1	5	0|0|1|5|esp1_d2c7d15e724a82ed2c25da4b3db9ce28
D14	great	direct-english	7	esp1_db999ababd97f3104f041ae205352fc1	exact-surface-phrase	0	5	4	16	0|0|4|16|esp1_db999ababd97f3104f041ae205352fc1
D14	great	direct-english	8	esp1_a0c9066ca092fdacca83bbf074d0cd2b	exact-surface-phrase	0	5	5	9	0|0|5|9|esp1_a0c9066ca092fdacca83bbf074d0cd2b
D14	great	direct-english	9	esp1_9005a697a5b9c0ba3b71c2ca63eb88e2	exact-surface-phrase	0	5	5	12	0|0|5|12|esp1_9005a697a5b9c0ba3b71c2ca63eb88e2
D14	great	direct-english	10	esp1_d30b8f082e25fc30baea9391aa3701a4	exact-surface-phrase	0	5	6	11	0|0|6|11|esp1_d30b8f082e25fc30baea9391aa3701a4
D14	great	direct-english	11	esp1_33ad83df6929d62db7109fcc901adcef	exact-surface-phrase	0	5	6	12	0|0|6|12|esp1_33ad83df6929d62db7109fcc901adcef
D14	great	direct-english	12	esp1_c860347c8660693c4d6990408af886e9	exact-surface-phrase	0	5	6	12	0|0|6|12|esp1_c860347c8660693c4d6990408af886e9
D14	great	direct-english	13	esp1_e623c13ce2caa837c801f2015479b890	exact-surface-phrase	0	5	6	13	0|0|6|13|esp1_e623c13ce2caa837c801f2015479b890
D14	great	direct-english	14	esp1_1e76fef87a168a7aaea4a5983eb319a5	exact-surface-phrase	0	5	6	16	0|0|6|16|esp1_1e76fef87a168a7aaea4a5983eb319a5
D14	great	direct-english	15	esp1_268541fda030eaa7d7bfc1a8f32b280c	exact-surface-phrase	0	5	6	16	0|0|6|16|esp1_268541fda030eaa7d7bfc1a8f32b280c
D14	great	direct-english	16	esp1_4e191cd9f378769030e04d64c6fb6104	exact-surface-phrase	0	5	6	16	0|0|6|16|esp1_4e191cd9f378769030e04d64c6fb6104
D14	great	direct-english	17	esp1_9fc525acdeb6a76bbc54100379ffff05	exact-surface-phrase	0	5	6	18	0|0|6|18|esp1_9fc525acdeb6a76bbc54100379ffff05
D14	great	direct-english	18	esp1_ea7140c4b0abb9fdb3e188693609b2f6	exact-surface-phrase	0	5	6	18	0|0|6|18|esp1_ea7140c4b0abb9fdb3e188693609b2f6
D14	great	direct-english	19	esp1_820780911acac27ef87d78186682fbbb	exact-surface-phrase	0	5	6	19	0|0|6|19|esp1_820780911acac27ef87d78186682fbbb
D14	great	direct-english	20	esp1_bb48978edada006571e8af6652949308	exact-surface-phrase	0	5	7	16	0|0|7|16|esp1_bb48978edada006571e8af6652949308
D14	great	direct-english	21	esp1_e567b8d6444274f7e5dd84c999799c0e	exact-surface-phrase	0	5	7	16	0|0|7|16|esp1_e567b8d6444274f7e5dd84c999799c0e
D14	great	direct-english	22	esp1_ea61582be7ea69b6cb4a859cc3eb1b30	exact-surface-phrase	0	5	7	17	0|0|7|17|esp1_ea61582be7ea69b6cb4a859cc3eb1b30
D14	great	direct-english	23	esp1_f311a6206b74f2333f5e8e76527fd2ee	exact-surface-phrase	0	5	8	15	0|0|8|15|esp1_f311a6206b74f2333f5e8e76527fd2ee
D14	great	direct-english	24	esp1_994e4ec78584437f2c20c1a5d0168c78	exact-surface-phrase	0	5	8	18	0|0|8|18|esp1_994e4ec78584437f2c20c1a5d0168c78
D14	great	direct-english	25	esp1_8d37bbf6006ed7f9e79b2caf426b08a5	exact-surface-phrase	0	5	8	26	0|0|8|26|esp1_8d37bbf6006ed7f9e79b2caf426b08a5
D14	great	direct-english	26	esp1_0a2d4ba5179f4b9205d5e982511a5da8	exact-surface-phrase	0	5	9	22	0|0|9|22|esp1_0a2d4ba5179f4b9205d5e982511a5da8
D14	great	direct-english	27	esp1_5da2927cf1a30c7dcc4798b8b5b09f54	exact-surface-phrase	0	5	9	23	0|0|9|23|esp1_5da2927cf1a30c7dcc4798b8b5b09f54
D14	great	direct-english	28	esp1_937c462a81c57c66752fa1f95cfdf9d6	exact-surface-phrase	0	5	9	25	0|0|9|25|esp1_937c462a81c57c66752fa1f95cfdf9d6
D14	great	direct-english	29	esp1_f413067867bc2e193819de812a0ad4f6	exact-surface-phrase	0	5	9	25	0|0|9|25|esp1_f413067867bc2e193819de812a0ad4f6
D14	great	direct-english	30	esp1_69bd5566d7c749d324fb91f04b3e3d63	exact-surface-phrase	0	5	10	19	0|0|10|19|esp1_69bd5566d7c749d324fb91f04b3e3d63
D14	great	direct-english	31	esp1_13324185243840c390a722ba6a8e4c20	exact-surface-phrase	0	5	10	20	0|0|10|20|esp1_13324185243840c390a722ba6a8e4c20
D14	great	direct-english	32	esp1_4a0631685bfa5abaa81164bc087c460e	exact-surface-phrase	0	5	10	23	0|0|10|23|esp1_4a0631685bfa5abaa81164bc087c460e
D14	great	direct-english	33	esp1_31817791b47016c92d398f5c9e5993d1	exact-surface-phrase	0	5	10	27	0|0|10|27|esp1_31817791b47016c92d398f5c9e5993d1
D14	great	direct-english	34	esp1_945f63eef5a9798290d8528ddd96432b	exact-surface-phrase	0	5	11	22	0|0|11|22|esp1_945f63eef5a9798290d8528ddd96432b
D14	great	direct-english	35	esp1_cc4d63a59cad7600e4e5f8ed73cb9f7b	exact-surface-phrase	0	5	11	28	0|0|11|28|esp1_cc4d63a59cad7600e4e5f8ed73cb9f7b
D14	great	direct-english	36	esp1_21e5e62df0c043de47c85e5655effca9	exact-surface-phrase	2	5	5	19	0|2|5|19|esp1_21e5e62df0c043de47c85e5655effca9
D14	great	direct-english	37	esp1_682fdce47a34a2e0b943bb789154644e	exact-surface-phrase	2	5	6	20	0|2|6|20|esp1_682fdce47a34a2e0b943bb789154644e
D14	great	direct-english	38	esp1_5fc61c2e529e52b750989f6cdf75b150	exact-surface-phrase	2	5	7	13	0|2|7|13|esp1_5fc61c2e529e52b750989f6cdf75b150
D14	great	direct-english	39	esp1_063e3c0d7236d75f4c3c05ada69fe36e	exact-surface-phrase	2	5	7	16	0|2|7|16|esp1_063e3c0d7236d75f4c3c05ada69fe36e
D14	great	direct-english	40	esp1_9179db76d76c68acc58176a1adc36aba	exact-surface-phrase	2	5	7	18	0|2|7|18|esp1_9179db76d76c68acc58176a1adc36aba
D14	great	direct-english	41	esp1_87581cfff6737a45f8d3a679d781fae4	exact-surface-phrase	2	5	7	19	0|2|7|19|esp1_87581cfff6737a45f8d3a679d781fae4
D14	great	direct-english	42	esp1_26ee780aa2ddae666a73babe339ad426	exact-surface-phrase	2	5	8	10	0|2|8|10|esp1_26ee780aa2ddae666a73babe339ad426
