context_id	query	language	engine	rank	pair_id	other_engine	in_other_engine	other_rank	rank_delta
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	983	tatoeba:2124174:10101743	zenbu-normalized-literal-substring-length-id-baseline	false	""	""
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	984	tatoeba:8588656:10119789	zenbu-normalized-literal-substring-length-id-baseline	false	""	""
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	985	tatoeba:8443403:10124375	zenbu-normalized-literal-substring-length-id-baseline	true	867	118
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	986	tatoeba:8602049:10124423	zenbu-normalized-literal-substring-length-id-baseline	true	841	145
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	987	tatoeba:2481158:10125179	zenbu-normalized-literal-substring-length-id-baseline	true	857	130
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	988	tatoeba:12170448:10128057	zenbu-normalized-literal-substring-length-id-baseline	true	177	811
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	989	tatoeba:12170454:10128057	zenbu-normalized-literal-substring-length-id-baseline	true	178	811
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	990	tatoeba:12440054:10164846	zenbu-normalized-literal-substring-length-id-baseline	true	605	385
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	991	tatoeba:230894:10184322	zenbu-normalized-literal-substring-length-id-baseline	true	108	883
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	992	tatoeba:11878741:10192803	zenbu-normalized-literal-substring-length-id-baseline	true	361	631
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	993	tatoeba:10206420:10206379	zenbu-normalized-literal-substring-length-id-baseline	true	630	363
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	994	tatoeba:11991778:10270541	zenbu-normalized-literal-substring-length-id-baseline	true	129	865
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	995	tatoeba:10288010:10287996	zenbu-normalized-literal-substring-length-id-baseline	true	489	506
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	996	tatoeba:160084:10538240	zenbu-normalized-literal-substring-length-id-baseline	true	764	232
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	997	tatoeba:12063517:10563872	zenbu-normalized-literal-substring-length-id-baseline	true	57	940
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	998	tatoeba:1614399:10568232	zenbu-normalized-literal-substring-length-id-baseline	false	""	""
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	999	tatoeba:1614372:10576620	zenbu-normalized-literal-substring-length-id-baseline	false	""	""
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1000	tatoeba:11561725:10617637	zenbu-normalized-literal-substring-length-id-baseline	true	297	703
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1001	tatoeba:10741241:10729875	zenbu-normalized-literal-substring-length-id-baseline	false	""	""
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1002	tatoeba:10741242:10729875	zenbu-normalized-literal-substring-length-id-baseline	false	""	""
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1003	tatoeba:10741244:10729875	zenbu-normalized-literal-substring-length-id-baseline	false	""	""
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1004	tatoeba:11875868:10762324	zenbu-normalized-literal-substring-length-id-baseline	true	88	916
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1005	tatoeba:13697765:10798752	zenbu-normalized-literal-substring-length-id-baseline	true	369	636
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1006	tatoeba:11795455:10817305	zenbu-normalized-literal-substring-length-id-baseline	true	497	509
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1007	tatoeba:10901824:10901825	zenbu-normalized-literal-substring-length-id-baseline	true	174	833
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1008	tatoeba:10902002:10901825	zenbu-normalized-literal-substring-length-id-baseline	true	122	886
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1009	tatoeba:10918348:10918350	zenbu-normalized-literal-substring-length-id-baseline	false	""	""
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1010	tatoeba:10952322:10952314	zenbu-normalized-literal-substring-length-id-baseline	true	296	714
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1011	tatoeba:11027696:11028074	zenbu-normalized-literal-substring-length-id-baseline	true	123	888
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1012	tatoeba:11203016:11203017	zenbu-normalized-literal-substring-length-id-baseline	true	842	170
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1013	tatoeba:11795486:11228920	zenbu-normalized-literal-substring-length-id-baseline	true	35	978
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1014	tatoeba:11795487:11228920	zenbu-normalized-literal-substring-length-id-baseline	true	36	978
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1015	tatoeba:11561507:11236261	zenbu-normalized-literal-substring-length-id-baseline	true	602	413
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1016	tatoeba:11332280:11332228	zenbu-normalized-literal-substring-length-id-baseline	true	52	964
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1017	tatoeba:11741587:11406461	zenbu-normalized-literal-substring-length-id-baseline	true	176	841
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1018	tatoeba:11741590:11406461	zenbu-normalized-literal-substring-length-id-baseline	true	53	965
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1019	tatoeba:11001555:11534465	zenbu-normalized-literal-substring-length-id-baseline	true	700	319
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1020	tatoeba:11571085:11570939	zenbu-normalized-literal-substring-length-id-baseline	true	773	247
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1021	tatoeba:11075665:11572776	zenbu-normalized-literal-substring-length-id-baseline	true	600	421
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1022	tatoeba:11724551:11760979	zenbu-normalized-literal-substring-length-id-baseline	true	496	526
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1023	tatoeba:210861:11765710	zenbu-normalized-literal-substring-length-id-baseline	false	""	""
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1024	tatoeba:11821446:11791056	zenbu-normalized-literal-substring-length-id-baseline	true	550	474
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1025	tatoeba:11846461:11821631	zenbu-normalized-literal-substring-length-id-baseline	true	128	897
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1026	tatoeba:12056095:11835161	zenbu-normalized-literal-substring-length-id-baseline	true	89	937
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1027	tatoeba:11858627:11856946	zenbu-normalized-literal-substring-length-id-baseline	true	54	973
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1028	tatoeba:2480784:12005378	zenbu-normalized-literal-substring-length-id-baseline	true	147	881
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1029	tatoeba:10901873:12010561	zenbu-normalized-literal-substring-length-id-baseline	true	230	799
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1030	tatoeba:12015223:12016163	zenbu-normalized-literal-substring-length-id-baseline	false	""	""
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1031	tatoeba:10942505:12069363	zenbu-normalized-literal-substring-length-id-baseline	true	231	800
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1032	tatoeba:9915824:12483843	zenbu-normalized-literal-substring-length-id-baseline	true	750	282
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1033	tatoeba:12508538:12508379	zenbu-normalized-literal-substring-length-id-baseline	true	237	796
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1034	tatoeba:12508539:12508379	zenbu-normalized-literal-substring-length-id-baseline	true	366	668
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1035	tatoeba:10633357:12590731	zenbu-normalized-literal-substring-length-id-baseline	true	873	162
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1036	tatoeba:10901790:12601172	zenbu-normalized-literal-substring-length-id-baseline	true	121	915
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1037	tatoeba:10888993:12631883	zenbu-normalized-literal-substring-length-id-baseline	true	844	193
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1038	tatoeba:10950891:12866414	zenbu-normalized-literal-substring-length-id-baseline	false	""	""
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1039	tatoeba:12056074:13187508	zenbu-normalized-literal-substring-length-id-baseline	true	18	1021
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1040	tatoeba:12056113:13187514	zenbu-normalized-literal-substring-length-id-baseline	true	19	1021
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1041	tatoeba:13065856:13245688	zenbu-normalized-literal-substring-length-id-baseline	true	368	673
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1042	tatoeba:13070370:13247322	zenbu-normalized-literal-substring-length-id-baseline	true	753	289
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1043	tatoeba:3374002:13614688	zenbu-normalized-literal-substring-length-id-baseline	true	860	183
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1044	tatoeba:13066343:13616348	zenbu-normalized-literal-substring-length-id-baseline	true	606	438
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1045	tatoeba:13671104:13629649	zenbu-normalized-literal-substring-length-id-baseline	true	10	1035
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1046	tatoeba:13671105:13629649	zenbu-normalized-literal-substring-length-id-baseline	true	11	1035
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1047	tatoeba:13643264:13700943	zenbu-normalized-literal-substring-length-id-baseline	true	23	1024
D04	beautiful	en	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	1048	tatoeba:11527878:13744856	zenbu-normalized-literal-substring-length-id-baseline	true	702	346
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	1	tatoeba:12056120:252766	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	220	-219
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	2	tatoeba:9462381:374827	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	295	-293
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	3	tatoeba:9462391:374827	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	296	-293
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	4	tatoeba:10837245:29863	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	47	-43
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	5	tatoeba:1531875:374827	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	293	-288
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	6	tatoeba:1532832:374827	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	294	-288
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	7	tatoeba:2304911:31390	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	49	-42
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	8	tatoeba:10984256:462516	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	303	-295
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	9	tatoeba:146350:268212	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	234	-225
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	10	tatoeba:176298:238166	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	195	-185
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	11	tatoeba:200437:37638	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	56	-45
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	12	tatoeba:217173:54481	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	91	-79
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	13	tatoeba:227089:64438	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	132	-119
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	14	tatoeba:229316:31390	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	48	-34
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	15	tatoeba:3401026:64155	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	117	-102
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	16	tatoeba:9943125:2645464	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	350	-334
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	17	tatoeba:1063557:374827	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	292	-275
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	18	tatoeba:10704609:7733948	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	407	-389
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	19	tatoeba:10883902:11279733	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	492	-473
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	20	tatoeba:141799:272771	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	246	-226
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	21	tatoeba:145585:268952	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	238	-217
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	22	tatoeba:1734183:9366015	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	425	-403
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	23	tatoeba:175143:239323	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	199	-176
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	24	tatoeba:217119:54426	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	78	-54
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	25	tatoeba:514832:239430	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	202	-177
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	26	tatoeba:81557:1564	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	3	23
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	27	tatoeba:873964:1564	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	4	23
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	28	tatoeba:10117499:2644507	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	345	-317
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	29	tatoeba:10650456:2644069	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	344	-315
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	30	tatoeba:11525223:13138715	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	509	-479
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	31	tatoeba:11851906:2033127	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	335	-304
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	32	tatoeba:140220:274353	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	252	-220
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	33	tatoeba:175031:239436	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	204	-171
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	34	tatoeba:227187:64536	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	136	-102
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	35	tatoeba:229996:67361	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	167	-132
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	36	tatoeba:12523328:954312	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	316	-280
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	37	tatoeba:145589:268952	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	239	-202
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	38	tatoeba:161750:252766	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	219	-181
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	39	tatoeba:175037:239430	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	201	-162
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	40	tatoeba:184163:21292	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	33	7
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	41	tatoeba:187633:24771	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	34	7
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	42	tatoeba:217175:54482	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	95	-53
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	43	tatoeba:217179:54486	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	99	-56
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	44	tatoeba:227762:65115	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	142	-98
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	45	tatoeba:230001:65115	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	143	-98
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	46	tatoeba:4971:1564	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	2	44
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	47	tatoeba:78721:64536	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	133	-86
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	48	tatoeba:806267:29863	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	46	2
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	49	tatoeba:8534953:9878514	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	439	-390
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	50	tatoeba:8591444:1731494	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	323	-273
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	51	tatoeba:9559301:1876041	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	332	-281
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	52	tatoeba:9689439:64254	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	119	-67
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	53	tatoeba:10022391:5832804	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	399	-346
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	54	tatoeba:10355885:954311	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	313	-259
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	55	tatoeba:10369216:7134675	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	406	-351
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	56	tatoeba:10704614:5013001	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	395	-339
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	57	tatoeba:10704947:54488	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	101	-44
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	58	tatoeba:10778300:3259982	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	365	-307
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	59	tatoeba:10982408:1811738	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	328	-269
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	60	tatoeba:10987938:3241670	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	363	-303
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	61	tatoeba:11027709:11765730	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	494	-433
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	62	tatoeba:124756:64155	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	115	-53
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	63	tatoeba:137273:275963	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	258	-195
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	64	tatoeba:141469:273101	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	248	-184
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	65	tatoeba:145610:268952	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	240	-175
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	66	tatoeba:147378:462516	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	300	-234
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	67	tatoeba:171751:242724	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	209	-142
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	68	tatoeba:187694:24771	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	35	33
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	69	tatoeba:196918:34097	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	53	16
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	70	tatoeba:225744:63082	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	106	-36
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	71	tatoeba:226527:63867	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	110	-39
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	72	tatoeba:227065:54481	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	92	-20
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	73	tatoeba:227081:54481	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	93	-20
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	74	tatoeba:227141:54481	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	94	-20
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	75	tatoeba:229301:65670	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	149	-74
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	76	tatoeba:9685302:10210797	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	456	-380
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	77	tatoeba:10021481:2646534	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	352	-275
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	78	tatoeba:10117498:2641952	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	343	-265
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	79	tatoeba:10776912:9703340	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	433	-354
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	80	tatoeba:10974605:9162326	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	421	-341
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	81	tatoeba:10990476:13876716	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	511	-430
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	82	tatoeba:11264757:13731083	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	510	-428
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	83	tatoeba:11795650:4012218	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	381	-298
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	84	tatoeba:124725:64155	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	114	-30
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	85	tatoeba:146447:54430	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	83	2
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	86	tatoeba:183910:17540	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	13	73
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	87	tatoeba:201200:38407	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	58	29
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	88	tatoeba:217113:54420	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	77	11
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	89	tatoeba:226523:17540	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	18	71
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	90	tatoeba:227012:64360	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	120	-30
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	91	tatoeba:227080:64428	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	128	-37
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	92	tatoeba:227761:65114	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	141	-49
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	93	tatoeba:230006:67371	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	172	-79
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	94	tatoeba:348664:29863	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	45	49
D05	thank you	en	zenbu-normalized-literal-substring-length-id-baseline	95	tatoeba:4478287:64407	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	123	-28
